Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,profesional,total_ambos_sexos,proporcion_profesional_pct,sexo
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tecnico en enfermeria,490,46.62226450999049,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Enfermera/o,489,13.262815296989421,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Matrona/on,28,0.7594250067805803,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Medico/a,1,0.027122321670735017,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Nutricionista,168,4.556550040683483,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Otro profesional capacitado en EMP y EMPAM,845,22.91836181177109,Hombre
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tecnico en enfermeria,2156,58.475725522104696,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Enfermera/o,4918,48.81874131427437,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Matrona/on,176,1.7470716696446298,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Medico/a,145,1.4393488187413144,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Nutricionista,1121,11.127655350406988,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Otro profesional capacitado en EMP y EMPAM,3663,36.36092912447886,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tecnico en enfermeria,51,0.5062537224538416,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Enfermera/o,2157,49.23533439853915,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Matrona/on,6,0.13695503309746632,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Medico/a,123,2.80757817849806,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Nutricionista,596,13.604199954348323,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Otro profesional capacitado en EMP y EMPAM,812,18.53458114585711,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tecnico en enfermeria,687,15.681351289659895,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Enfermera/o,1249,23.895159747465087,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Matrona/on,71,1.3583317390472547,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Medico/a,47,0.899177348383394,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Nutricionista,1555,29.749378228429308,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Otro profesional capacitado en EMP y EMPAM,2170,41.51520948919074,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tecnico en enfermeria,135,2.5827434474842166,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Enfermera/o,170,5.074626865671641,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Matrona/on,0,0.0,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Medico/a,1,0.029850746268656716,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Nutricionista,21,0.6268656716417911,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Otro profesional capacitado en EMP y EMPAM,2233,66.65671641791045,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tecnico en enfermeria,925,27.611940298507463,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Enfermera/o,6702,58.308682791021404,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Matrona/on,591,5.141813119888638,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Medico/a,152,1.3224290934400558,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Nutricionista,2525,21.967983295632504,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Otro profesional capacitado en EMP y EMPAM,1346,11.710457630067861,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tecnico en enfermeria,178,1.548634069949539,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Enfermera/o,82,7.1615720524017465,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Medico/a,2,0.17467248908296942,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Nutricionista,206,17.99126637554585,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Otro profesional capacitado en EMP y EMPAM,550,48.03493449781659,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tecnico en enfermeria,305,26.637554585152838,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Enfermera/o,10,16.39344262295082,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Matrona/on,0,0.0,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Medico/a,0,0.0,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Nutricionista,45,73.77049180327869,Hombre
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Otro profesional capacitado en EMP y EMPAM,6,9.836065573770492,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Enfermera/o,6044,71.88392007611797,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Matrona/on,25,0.2973358705994291,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Medico/a,1,0.011893434823977166,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Nutricionista,1448,17.221693625118935,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Otro profesional capacitado en EMP y EMPAM,890,10.585156993339677,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Enfermera/o,1660,37.89954337899543,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Matrona/on,83,1.8949771689497716,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Medico/a,6,0.136986301369863,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Nutricionista,813,18.561643835616437,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Otro profesional capacitado en EMP y EMPAM,746,17.031963470319635,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tecnico en enfermeria,1072,24.474885844748858,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Enfermera/o,2446,86.37005649717514,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Matrona/on,2,0.07062146892655367,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Medico/a,19,0.6709039548022598,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Nutricionista,261,9.216101694915254,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Otro profesional capacitado en EMP y EMPAM,78,2.754237288135593,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Tecnico en enfermeria,26,0.9180790960451978,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Enfermera/o,2635,40.253589978612894,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Matrona/on,17,0.2597005805071799,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Medico/a,28,0.4277421326000611,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Nutricionista,1240,18.94286587228842,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Otro profesional capacitado en EMP y EMPAM,2549,38.939810571341276,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Tecnico en enfermeria,77,1.1762908646501682,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Enfermera/o,3404,66.91566738745823,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Matrona/on,9,0.17692156477295065,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Medico/a,70,1.3760566149007274,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Nutricionista,103,2.0247690190682133,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Otro profesional capacitado en EMP y EMPAM,385,7.568311381954,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tecnico en enfermeria,1116,21.938274031845882,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Enfermera/o,5570,83.68389423076923,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Medico/a,134,2.013221153846154,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Nutricionista,34,0.5108173076923077,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Otro profesional capacitado en EMP y EMPAM,792,11.899038461538462,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tecnico en enfermeria,126,1.893028846153846,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Enfermera/o,905,23.300720906282184,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Nutricionista,535,13.774459320288363,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Otro profesional capacitado en EMP y EMPAM,118,3.038105046343975,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tecnico en enfermeria,2326,59.886714727085476,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Enfermera/o,94,19.70649895178197,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Matrona/on,0,0.0,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Nutricionista,149,31.236897274633122,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Otro profesional capacitado en EMP y EMPAM,50,10.482180293501047,Hombre
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Tecnico en enfermeria,184,38.57442348008386,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Enfermera/o,2339,46.44559173947577,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Matrona/on,2,0.03971405877680699,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Medico/a,53,1.0524225575853852,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Nutricionista,44,0.8737092930897538,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Otro profesional capacitado en EMP y EMPAM,6,0.11914217633042098,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Tecnico en enfermeria,2592,51.469420174741856,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Enfermera/o,2871,40.03067484662577,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Matrona/on,49,0.6832124930284439,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Medico/a,1,0.013943112102621306,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Nutricionista,79,1.1015058561070832,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Otro profesional capacitado en EMP y EMPAM,43,0.5995538204127161,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Tecnico en enfermeria,4129,57.57110987172337,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Enfermera/o,4515,37.307882994546354,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Medico/a,0,0.0,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Tecnico en enfermeria,7587,62.69211700545364,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Enfermera/o,4357,77.51289806084327,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Matrona/on,157,2.793097313645259,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Medico/a,87,1.5477673011919588,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Nutricionista,238,4.2341220423412205,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Otro profesional capacitado en EMP y EMPAM,2,0.03558085749866572,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Tecnico en enfermeria,780,13.876534424479631,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Enfermera/o,3133,51.44499178981937,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Matrona/on,309,5.073891625615764,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Medico/a,25,0.41050903119868637,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Nutricionista,237,3.891625615763547,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Otro profesional capacitado en EMP y EMPAM,436,7.159277504105091,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Tecnico en enfermeria,1950,32.01970443349754,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Enfermera/o,2356,45.04780114722753,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Matrona/on,0,0.0,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Medico/a,0,0.0,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Nutricionista,308,5.8891013384321225,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Otro profesional capacitado en EMP y EMPAM,7,0.13384321223709367,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Tecnico en enfermeria,2559,48.929254302103246,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Enfermera/o,333,50.378214826021186,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Medico/a,11,1.6641452344931922,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Nutricionista,12,1.8154311649016641,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Otro profesional capacitado en EMP y EMPAM,2,0.30257186081694404,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Tecnico en enfermeria,303,45.839636913767016,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Enfermera/o,383,77.68762677484787,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Matrona/on,0,0.0,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Nutricionista,1,0.2028397565922921,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Tecnico en enfermeria,109,22.10953346855984,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Enfermera/o,421,65.47433903576983,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Medico/a,0,0.0,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Nutricionista,63,9.79782270606532,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Otro profesional capacitado en EMP y EMPAM,6,0.9331259720062209,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Tecnico en enfermeria,153,23.79471228615863,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Enfermera/o,655,83.65261813537676,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Nutricionista,67,8.55683269476373,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Tecnico en enfermeria,61,7.790549169859514,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Enfermera/o,1091,37.18473074301295,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Otro profesional capacitado en EMP y EMPAM,14,0.47716428084526247,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Tecnico en enfermeria,1829,62.338104976141786,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Enfermera/o,1330,76.74552798615119,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Matrona/on,1,0.05770340450086555,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Nutricionista,9,0.51933064050779,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Tecnico en enfermeria,393,22.67743796884016,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Enfermera/o,801,47.340425531914896,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Tecnico en enfermeria,891,52.659574468085104,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Enfermera/o,1225,48.380726698262244,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tecnico en enfermeria,1307,51.619273301737756,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Enfermera/o,1119,25.878815911193335,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Medico/a,95,2.197039777983349,Hombre
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tecnico en enfermeria,3110,71.92414431082331,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Enfermera/o,7790,69.84667802385009,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Matrona/on,402,3.604411369138348,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Medico/a,122,1.093876087151439,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Nutricionista,1140,10.221465076660987,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Otro profesional capacitado en EMP y EMPAM,1333,11.951941181744823,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tecnico en enfermeria,366,3.2816282614543177,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Enfermera/o,836,30.522088353413658,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Matrona/on,41,1.4968966776195691,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Medico/a,25,0.9127418765972983,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Nutricionista,535,19.532676159182184,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Otro profesional capacitado en EMP y EMPAM,816,29.791894852135815,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tecnico en enfermeria,486,17.74370208105148,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Enfermera/o,751,20.45764096976301,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Matrona/on,80,2.1792427131571777,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Medico/a,33,0.8989376191773358,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Nutricionista,771,21.0024516480523,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Otro profesional capacitado en EMP y EMPAM,1676,45.65513484064287,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tecnico en enfermeria,360,9.8065922092073,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Enfermera/o,6952,40.86527157300729,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Matrona/on,108,0.6348459910651305,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Medico/a,112,0.6583588055490243,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Nutricionista,1099,6.4601457794498,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Otro profesional capacitado en EMP y EMPAM,3149,18.510463202445333,Hombre
2024,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Tecnico en enfermeria,5592,32.87091464848342,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Enfermera/o,1892,68.45151953690304,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Matrona/on,2,0.0723589001447178,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Medico/a,61,2.206946454413893,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Nutricionista,775,28.039073806078147,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Otro profesional capacitado en EMP y EMPAM,26,0.9406657018813315,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Tecnico en enfermeria,8,0.2894356005788712,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Enfermera/o,4050,79.2563600782779,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Matrona/on,1,0.019569471624266144,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Medico/a,19,0.37181996086105673,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Nutricionista,41,0.802348336594912,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Otro profesional capacitado en EMP y EMPAM,42,0.821917808219178,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Tecnico en enfermeria,957,18.7279843444227,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Enfermera/o,1828,97.38945125199787,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Matrona/on,1,0.05327650506126798,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Medico/a,12,0.6393180607352157,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Otro profesional capacitado en EMP y EMPAM,35,1.8646776771443794,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Tecnico en enfermeria,1,0.05327650506126798,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Enfermera/o,4718,59.52561191016906,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Matrona/on,133,1.6780217007317688,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Medico/a,46,0.58036840777189,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Nutricionista,239,3.015392379510472,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Otro profesional capacitado en EMP y EMPAM,785,9.90411304567247,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Tecnico en enfermeria,2005,25.296492556144333,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Enfermera/o,4405,80.53016453382084,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Matrona/on,64,1.170018281535649,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Medico/a,79,1.4442413162705667,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Nutricionista,607,11.09689213893967,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Otro profesional capacitado en EMP y EMPAM,315,5.7586837294332724,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Enfermera/o,7119,56.98847262247838,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Matrona/on,383,3.0659622158181237,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Medico/a,52,0.4162664105027218,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Nutricionista,2207,17.667307076528978,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Otro profesional capacitado en EMP y EMPAM,2731,21.861991674671792,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Enfermera/o,2639,57.12121212121212,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Matrona/on,67,1.4502164502164503,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Medico/a,3,0.06493506493506493,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Nutricionista,1027,22.22943722943723,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Otro profesional capacitado en EMP y EMPAM,799,17.294372294372295,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Tecnico en enfermeria,85,1.83982683982684,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Enfermera/o,1008,78.56586126266562,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Matrona/on,0,0.0,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Nutricionista,96,7.482462977396727,Hombre
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Otro profesional capacitado en EMP y EMPAM,179,13.951675759937645,Hombre
